lat,lon,Name Image,Damage,Dirt or Dent,Light Poles,Paint,Scratch,Stickers or Graffiti,VRI,Grade,Number of VRIs,Distance Between VRI
40.033,-73.967,frame_002109,,,,,,,,,0,
40.007,-73.993,frame_002110,Yes,,,,,Yes,,,0,
40.034,-73.966,frame_002111,Yes,,,,Yes,Yes,,,0,
40.062,-73.938,frame_002112,Yes,,,,Yes,Yes,,,0,
40.097,-73.903,frame_002113,Yes,,,,Yes,Yes,,,0,
40.058,-73.942,frame_002114,Yes,,,,Yes,Yes,,,0,
40.01,-73.99,frame_002115,,,,,,,,,0,
40.044,-73.956,frame_002116,,,,,,,,,0,
40.08,-73.92,frame_002117,,,,,,,,,0,
40.017,-73.983,frame_002118,,,,,,,,,0,
40.061,-73.939,frame_002119,,,,,,,,,0,
40.0,-74.0,frame_002120,,,,,,,,,0,
40.007,-73.993,frame_002121,,,,,,,,,0,
40.047,-73.953,frame_002122,,,,,,,,,0,
40.014,-73.986,frame_002123,,,,,,,,,0,
40.089,-73.911,frame_002124,,,,,,,,,0,
40.038,-73.962,frame_002125,Yes,Yes,,,,,,,0,
40.045,-73.955,frame_002126,,,,,,,,,0,
40.034,-73.966,frame_002127,,,,,,,,,0,
40.001,-73.999,frame_002128,,,,,,,,,0,
40.098,-73.902,frame_002129,,,,,,,,,0,
40.087,-73.913,frame_002130,,,,,,,,,0,
40.074,-73.926,frame_002131,,,,,,,,,0,
40.075,-73.925,frame_002132,,,,,,,,,0,
40.047,-73.953,frame_002133,,,,,,,,,0,
40.019,-73.981,frame_002134,,,,,,,,,0,
40.073,-73.927,frame_002135,,,,,,,,,0,
40.025,-73.975,frame_002136,,,,,,,,,0,
40.024,-73.976,frame_002137,,,,,,,,,0,
40.092,-73.908,frame_002138,,,,,,,,,0,
40.006,-73.994,frame_002139,,,,,,,,,0,
40.023,-73.977,frame_002140,,,,,,,,,0,
40.009,-73.991,frame_002141,,,,,,,,,0,
40.044,-73.956,frame_002142,Yes,Yes,,,,,,,0,
40.041,-73.959,frame_002143,,,,,,,,,0,
40.026,-73.974,frame_002144,Yes,Yes,,,,,,,0,
40.081,-73.919,frame_002145,,,,,,,,,0,
40.009,-73.991,frame_002146,,,,,,,,,0,
40.043,-73.957,frame_002147,,,,,,,,,0,
40.06,-73.94,frame_002148,,,,,,,,,0,
40.086,-73.914,frame_002149,,,,,,,,,0,
40.075,-73.925,frame_002150,Yes,Yes,,,,,,,0,
40.034,-73.966,frame_002151,,,,,,,,,0,
40.029,-73.971,frame_002152,,,,,,,,,0,
40.072,-73.928,frame_002153,,,,,,,,,0,
40.046,-73.954,frame_002154,,,,,,,,,0,
40.087,-73.913,frame_002155,,,,,,,,,0,
40.028,-73.972,frame_002156,,,,,,,,,0,
40.077,-73.923,frame_002157,,,,,,,,,0,
40.031,-73.969,frame_002158,,,,,,,,,0,
40.005,-73.995,frame_002159,,,,,,,,,0,
40.02,-73.98,frame_002160,,,,,,,,,0,
40.031,-73.969,frame_002161,,,,,,,,,0,
40.026,-73.974,frame_002162,Yes,Yes,,,,,,,0,
40.04,-73.96,frame_002163,Yes,Yes,,,,,,,0,
40.002,-73.998,frame_002164,Yes,Yes,,,,,,,0,
40.067,-73.933,frame_002165,Yes,Yes,,,,,,,0,
40.067,-73.933,frame_002166,Yes,Yes,,,,,,,0,
40.092,-73.908,frame_002167,Yes,Yes,,,,,,,0,
40.064,-73.936,frame_002168,Yes,Yes,,,,,,,0,
40.02,-73.98,frame_002169,Yes,Yes,,,,,,,0,
40.044,-73.956,frame_002170,Yes,Yes,,,,,,,0,
40.005,-73.995,frame_002171,,,,,,,,,0,
40.021,-73.979,frame_002172,,,,,,,,,0,
40.08,-73.92,frame_002173,,,,,,,,,0,
40.089,-73.911,frame_002174,Yes,Yes,,,,,,,0,
40.04,-73.96,frame_002175,,,,,,,,,0,
40.075,-73.925,frame_002176,,,,,,,,,0,
40.071,-73.929,frame_002177,,,,,,,,,0,
40.029,-73.971,frame_002178,,,,,,,,,0,
40.066,-73.934,frame_002179,Yes,,,,Yes,,,,0,
40.047,-73.953,frame_002180,,,,,,,,,0,
40.089,-73.911,frame_002181,Yes,,,,Yes,,,,0,
40.021,-73.979,frame_002182,Yes,,,,Yes,,,,0,
40.001,-73.999,frame_002183,,,,,,,,,0,
40.046,-73.954,frame_002184,Yes,,,,Yes,,,,0,
40.07,-73.93,frame_002185,Yes,,,,Yes,,,,0,
40.07,-73.93,frame_002186,Yes,,,,Yes,,,,0,
40.045,-73.955,frame_002187,,,,,,,,,0,
40.068,-73.932,frame_002188,,,,,,,,,0,
40.015,-73.985,frame_002189,Yes,Yes,,,,,,,0,
40.051,-73.949,frame_002190,Yes,Yes,,,,,,,0,
40.097,-73.903,frame_002191,,,,,,,,,0,
40.047,-73.953,frame_002192,,,,,,,,,0,
40.04,-73.96,frame_002193,,,,,,,,,0,
40.03,-73.97,frame_002194,,,,,,,,,0,
40.039,-73.961,frame_002195,,,,,,,,,0,
40.046,-73.954,frame_002196,,,,,,,,,0,
40.013,-73.987,frame_002197,,,,,,,,,0,
40.098,-73.902,frame_002198,,,,,,,,,0,
40.053,-73.947,frame_002199,,,,,,,,,0,
40.075,-73.925,frame_002200,,,,,,,,,0,
40.007,-73.993,frame_002201,,,,,,,,,0,
40.061,-73.939,frame_002202,,,,,,,,,0,
40.047,-73.953,frame_002203,,,,,,,,,0,
40.079,-73.921,frame_002204,,,,,,,,,0,
40.091,-73.909,frame_002205,,,,,,,,,0,
40.064,-73.936,frame_002206,,,,,,,,,0,
40.079,-73.921,frame_002207,,,,,,,,,0,
40.078,-73.922,frame_002208,,,,,,,,,0,
40.055,-73.945,frame_002209,,,,,,,,,0,
40.05,-73.95,frame_002210,,,,,,,,,0,
40.091,-73.909,frame_002211,,,,,,,,,0,
40.099,-73.901,frame_002212,,,,,,,,,0,
40.084,-73.916,frame_002213,,,,,,,,,0,
40.043,-73.957,frame_002214,Yes,Yes,,,,,,,0,
40.096,-73.904,frame_002215,,,,,,,,,0,
40.059,-73.941,frame_002216,Yes,,,Yes,,,,D,0,
40.003,-73.997,frame_002217,,,,,,,,,0,
40.004,-73.996,frame_002218,,,,,,,,,0,
40.089,-73.911,frame_002219,,,,,,,,,0,
40.049,-73.951,frame_002220,,,,,,,,,0,
40.082,-73.918,frame_002221,,,,,,,,,0,
40.088,-73.912,frame_002222,,,,,,,,,0,
40.095,-73.905,frame_002223,,,,,,,,,0,
40.055,-73.945,frame_002224,,,,,,,,,0,
40.056,-73.944,frame_002225,,,,,,,,,0,
40.083,-73.917,frame_002226,,,,,,,,,0,
40.006,-73.994,frame_002227,,,,,,,,,0,
40.099,-73.901,frame_002228,,,,,,,,,0,
40.066,-73.934,frame_002229,,,,,,,,,0,
40.049,-73.951,frame_002230,,,,,,,,,0,
40.044,-73.956,frame_002231,,,,,,,,,0,
40.044,-73.956,frame_002232,,,,,,,,,0,
40.018,-73.982,frame_002233,,,,,,,,,0,
40.04,-73.96,frame_002234,,,,,,,,,0,
40.056,-73.944,frame_002235,,,,,,,,,0,
40.011,-73.989,frame_002236,,,,,,,,,0,
40.071,-73.929,frame_002237,,,,,,,,,0,
40.028,-73.972,frame_002238,,,,,,,,,0,
40.082,-73.918,frame_002239,Yes,,,Yes,,,,D,0,
40.082,-73.918,frame_002240,Yes,Yes,,Yes,,,,D,0,
40.053,-73.947,frame_002241,,,,,,,,,0,
40.026,-73.974,frame_002242,,,,,,,,,0,
40.082,-73.918,frame_002243,,,,,,,,,0,
40.097,-73.903,frame_002244,,,,,,,,,0,
40.026,-73.974,frame_002245,,,,,,,,,0,
40.064,-73.936,frame_002246,,,,,,,,,0,
40.001,-73.999,frame_002247,,,,,,,,,0,
40.094,-73.906,frame_002248,,,,,,,,,0,
40.067,-73.933,frame_002249,,,,,,,,,0,
40.092,-73.908,frame_002250,,,,,,,,,0,
40.024,-73.976,frame_002251,,,,,,,,,0,
40.017,-73.983,frame_002252,,,,,,,,,0,
40.047,-73.953,frame_002253,,,,,,,,,0,
40.01,-73.99,frame_002254,,,,,,,,,0,
40.056,-73.944,frame_002255,,,,,,,,,0,
40.007,-73.993,frame_002256,,,,,,,,,0,
40.015,-73.985,frame_002257,,,,,,,,,0,
40.069,-73.931,frame_002258,,,,,,,,,0,
40.096,-73.904,frame_002259,Yes,Yes,,,,,,,0,
40.047,-73.953,frame_002260,Yes,Yes,,,,,,,0,
40.071,-73.929,frame_002261,Yes,Yes,,,,,,,0,
40.022,-73.978,frame_002262,Yes,Yes,,,,,,,0,
40.038,-73.962,frame_002263,Yes,Yes,,Yes,,,,D,0,
40.022,-73.978,frame_002264,Yes,Yes,,Yes,,,,D,0,
40.02,-73.98,frame_002265,Yes,Yes,,Yes,,,,D,0,
40.01,-73.99,frame_002266,,,,,,,,,0,
40.028,-73.972,frame_002267,,,,,,,,,0,
40.026,-73.974,frame_002268,,,,,,,,,0,
40.0,-74.0,frame_002269,,,,,,,,,0,
40.072,-73.928,frame_002270,,,,,,,,,0,
40.081,-73.919,frame_002271,,,,,,,,,0,
40.04,-73.96,frame_002272,,,,,,,,,0,
40.059,-73.941,frame_002273,,,,,,,,,0,
40.087,-73.913,frame_002274,,,,,,,,,0,
40.025,-73.975,frame_002275,Yes,,,Yes,,,,C,0,
40.045,-73.955,frame_002276,Yes,,,Yes,,,,C,0,
40.06,-73.94,frame_002277,Yes,,,Yes,,,,D,0,
40.087,-73.913,frame_002278,Yes,,,Yes,,,,B,0,
40.059,-73.941,frame_002279,Yes,,,Yes,,,,C,0,
40.064,-73.936,frame_002280,Yes,,,Yes,,,,B,0,
40.031,-73.969,frame_002281,Yes,,,Yes,,,,C,0,
40.039,-73.961,frame_002282,Yes,,,Yes,,,,B,0,
40.077,-73.923,frame_002283,,,,,,,,,0,
40.007,-73.993,frame_002284,Yes,,,Yes,,,,C,0,
40.029,-73.971,frame_002285,,,,,,,,,0,
40.073,-73.927,frame_002286,Yes,,,,Yes,,,,0,
40.024,-73.976,frame_002287,Yes,,,,Yes,,,,0,
40.099,-73.901,frame_002288,,,,,,,,,0,
40.098,-73.902,frame_002289,,,,,,,,,0,
40.013,-73.987,frame_002290,Yes,,,Yes,,,,D,0,
40.066,-73.934,frame_002291,,,,,,,,,0,
40.033,-73.967,frame_002292,,,,,,,,,0,
40.056,-73.944,frame_002293,,,,,,,,,0,
40.022,-73.978,frame_002294,Yes,,,Yes,,,,C,0,
40.033,-73.967,frame_002295,Yes,,,Yes,,,,D,0,
40.045,-73.955,frame_002296,,,,,,,,,0,
40.042,-73.958,frame_002297,,,,,,,,,0,
40.054,-73.946,frame_002298,,,,,,,,,0,
40.065,-73.935,frame_002299,,,,,,,,,0,
40.088,-73.912,frame_002300,,,,,,,,,0,
40.057,-73.943,frame_002301,,,,,,,,,0,
40.072,-73.928,frame_002302,,,,,,,,,0,
40.014,-73.986,frame_002303,,,,,,,,,0,
40.003,-73.997,frame_002304,,,,,,,,,0,
40.083,-73.917,frame_002305,,,,,,,,,0,
40.097,-73.903,frame_002306,,,,,,,,,0,
40.035,-73.965,frame_002307,,,,,,,,,0,
40.014,-73.986,frame_002308,,,,,,,,,0,
40.063,-73.937,frame_002309,,,,,,,,,0,
40.062,-73.938,frame_002310,,,,,,,,,0,
40.083,-73.917,frame_002311,,,,,,,,,0,
40.097,-73.903,frame_002312,,,,,,,,,0,
40.066,-73.934,frame_002313,,,,,,,,,0,
40.025,-73.975,frame_002314,Yes,,,,,Yes,,,0,
40.099,-73.901,frame_002315,Yes,,,,,Yes,,,0,
40.009,-73.991,frame_002316,Yes,,,,,Yes,,,0,
40.042,-73.958,frame_002317,,,,,,,,,0,
40.038,-73.962,frame_002318,Yes,,,,,Yes,,,0,
40.076,-73.924,frame_002319,,,,,,,,,0,
40.079,-73.921,frame_002320,,,,,,,,,0,
40.051,-73.949,frame_002321,,,,,,,,,0,
40.035,-73.965,frame_002322,,,,,,,,,0,
40.098,-73.902,frame_002323,,,,,,,,,0,
40.034,-73.966,frame_002324,,,,,,,,,0,
40.003,-73.997,frame_002325,,,,,,,,,0,
40.011,-73.989,frame_002326,,,,,,,,,0,
40.045,-73.955,frame_002327,,,,,,,,,0,
40.048,-73.952,frame_002328,,,,,,,,,0,
40.015,-73.985,frame_002329,Yes,,,,,Yes,,,0,
40.067,-73.933,frame_002330,,,,,,,,,0,
40.078,-73.922,frame_002331,Yes,,,,,Yes,,,0,
40.099,-73.901,frame_002332,,,,,,,,,0,
40.021,-73.979,frame_002333,,,,,,,,,0,
40.007,-73.993,frame_002334,Yes,Yes,,,,Yes,,,0,
40.025,-73.975,frame_002335,Yes,Yes,,,,Yes,,,0,
40.009,-73.991,frame_002336,Yes,Yes,,,,Yes,,,0,
40.05,-73.95,frame_002337,Yes,Yes,,,,Yes,,,0,
40.084,-73.916,frame_002338,,,,,,,,,0,
40.071,-73.929,frame_002339,,,,,,,,,0,
40.015,-73.985,frame_002340,,,,,,,,,0,
40.008,-73.992,frame_002341,,,,,,,,,0,
40.087,-73.913,frame_002342,,,,,,,,,0,
40.029,-73.971,frame_002343,,,,,,,,,0,
40.083,-73.917,frame_002344,,,,,,,,,0,
40.068,-73.932,frame_002345,,,,,,,,,0,
40.041,-73.959,frame_002346,,,,,,,,,0,
40.057,-73.943,frame_002347,,,,,,,,,0,
40.064,-73.936,frame_002348,,,,,,,,,0,
40.05,-73.95,frame_002349,,,,,,,,,0,
40.046,-73.954,frame_002350,,,,,,,,,0,
40.023,-73.977,frame_002351,,,,,,,,,0,
40.065,-73.935,frame_002352,,,,,,,,,0,
40.057,-73.943,frame_002353,,,,,,,,,0,
40.077,-73.923,frame_002354,,,,,,,,,0,
40.088,-73.912,frame_002355,,,,,,,,,0,
40.031,-73.969,frame_002356,,,,,,,,,0,
40.023,-73.977,frame_002357,,,,,,,,,0,
40.068,-73.932,frame_002358,,,,,,,,,0,
40.063,-73.937,frame_002359,,,,,,,,,0,
40.039,-73.961,frame_002360,,,,,,,,,0,
40.099,-73.901,frame_002361,Yes,,,,,Yes,,,0,
40.051,-73.949,frame_002362,Yes,Yes,,,,Yes,,,0,
40.082,-73.918,frame_002363,,,,,,,,,0,
40.098,-73.902,frame_002364,,,,,,,,,0,
40.032,-73.968,frame_002365,,,,,,,,,0,
40.078,-73.922,frame_002366,,,,,,,,,0,
40.033,-73.967,frame_002367,,,,,,,,,0,
40.008,-73.992,frame_002368,,,,,,,,,0,
40.096,-73.904,frame_002369,,,,,,,,,0,
40.027,-73.973,frame_002370,,,,,,,,,0,
40.058,-73.942,frame_002371,,,,,,,,,0,
40.05,-73.95,frame_002372,,,,,,,,,0,
40.044,-73.956,frame_002373,,,,,,,,,0,
40.027,-73.973,frame_002374,,,,,,,,,0,
40.004,-73.996,frame_002375,,,,,,,,,0,
40.053,-73.947,frame_002376,,,,,,,,,0,
40.084,-73.916,frame_002377,,,,,,,,,0,
40.014,-73.986,frame_002378,,,,,,,,,0,
40.088,-73.912,frame_002379,,,,,,,,,0,
40.027,-73.973,frame_002380,Yes,,,,,Yes,,,0,
40.029,-73.971,frame_002381,Yes,,,,,Yes,,,0,
40.068,-73.932,frame_002382,Yes,,,Yes,Yes,,,D,0,
40.036,-73.964,frame_002383,Yes,,,,Yes,Yes,,,0,
40.08,-73.92,frame_002384,Yes,,,Yes,,Yes,,D,0,
40.065,-73.935,frame_002385,Yes,,,Yes,,,,D,0,
40.033,-73.967,frame_002386,,,,,,,,,0,
40.006,-73.994,frame_002387,,,,,,,,,0,
40.011,-73.989,frame_002388,,,,,,,,,0,
40.027,-73.973,frame_002389,,,,,,,,,0,
40.034,-73.966,frame_002390,,,,,,,,,0,
40.005,-73.995,frame_002391,,,,,,,,,0,
40.051,-73.949,frame_002392,,,,,,,,,0,
40.045,-73.955,frame_002393,Yes,,,,,Yes,,,0,
40.059,-73.941,frame_002394,Yes,,,,,Yes,,,0,
40.016,-73.984,frame_002395,Yes,,,,,Yes,,,0,
40.025,-73.975,frame_002396,,,,,,,,,0,
40.043,-73.957,frame_002397,,,,,,,,,0,
40.012,-73.988,frame_002398,,,,,,,,,0,
40.059,-73.941,frame_002399,,,,,,,,,0,
40.078,-73.922,frame_002400,,,,,,,,,0,
40.039,-73.961,frame_002401,,,,,,,,,0,
40.036,-73.964,frame_002402,,,,,,,,,0,
40.097,-73.903,frame_002403,,,,,,,,,0,
40.018,-73.982,frame_002404,,,,,,,,,0,
40.094,-73.906,frame_002405,,,,,,,,,0,
40.083,-73.917,frame_002406,,,,,,,,,0,
40.025,-73.975,frame_002407,,,,,,,,,0,
40.087,-73.913,frame_002408,,,,,,,,,0,
40.014,-73.986,frame_002409,,,,,,,,,0,
40.074,-73.926,frame_002410,,,,,,,,,0,
40.054,-73.946,frame_002411,,,,,,,,,0,
40.095,-73.905,frame_002412,,,,,,,,,0,
40.046,-73.954,frame_002413,,,,,,,,,0,
40.071,-73.929,frame_002414,,,,,,,,,0,
40.066,-73.934,frame_002415,,,,,,,,,0,
40.068,-73.932,frame_002416,,,,,,,,,0,
40.06,-73.94,frame_002417,,,,,,,,,0,
40.036,-73.964,frame_002418,,,,,,,,,0,
40.074,-73.926,frame_002419,,,,,,,,,0,
40.095,-73.905,frame_002420,,,,,,,,,0,
40.047,-73.953,frame_002421,Yes,,,,,Yes,,,0,
40.072,-73.928,frame_002422,Yes,,,Yes,,,,D,0,
40.012,-73.988,frame_002423,,,,,,,,,0,
40.096,-73.904,frame_002424,Yes,,,Yes,,,,D,0,
40.06,-73.94,frame_002425,,,,,,,,,0,
40.096,-73.904,frame_002426,,,,,,,,,0,
40.049,-73.951,frame_002427,,,,,,,,,0,
40.054,-73.946,frame_002428,,,,,,,,,0,
40.059,-73.941,frame_002429,,,,,,,,,0,
40.04,-73.96,frame_002430,,,,,,,,,0,
40.004,-73.996,frame_002431,Yes,,,,,Yes,,,0,
40.051,-73.949,frame_002432,Yes,,,,,Yes,,,0,
40.066,-73.934,frame_002433,Yes,Yes,,,,Yes,,,0,
40.001,-73.999,frame_002434,Yes,Yes,,,,Yes,,,0,
40.03,-73.97,frame_002435,Yes,,,,,Yes,,,0,
40.05,-73.95,frame_002436,Yes,,,,,Yes,,,0,
40.013,-73.987,frame_002437,Yes,,,,,Yes,,,0,
40.072,-73.928,frame_002438,Yes,,,,,Yes,,,0,
40.018,-73.982,frame_002439,,,,,,,,,0,
40.049,-73.951,frame_002440,,,,,,,,,0,
40.048,-73.952,frame_002441,Yes,,,,,Yes,,,0,
40.022,-73.978,frame_002442,Yes,,,,,Yes,,,0,
40.041,-73.959,frame_002443,,,,,,,,,0,
40.028,-73.972,frame_002444,,,,,,,,,0,
40.098,-73.902,frame_002445,Yes,,,,,Yes,,,0,
40.077,-73.923,frame_002446,Yes,,,,,Yes,,,0,
40.009,-73.991,frame_002447,Yes,,,Yes,,,,C,0,
40.09,-73.91,frame_002448,Yes,,,Yes,,,,C,0,
40.025,-73.975,frame_002449,Yes,,,Yes,,Yes,,C,0,
40.087,-73.913,frame_002450,Yes,,,,,Yes,,,0,
40.07,-73.93,frame_002451,Yes,,,Yes,,Yes,,D,0,
40.02,-73.98,frame_002452,Yes,,,,,Yes,,,0,
40.036,-73.964,frame_002453,Yes,,,,,Yes,,,0,
40.082,-73.918,frame_002454,Yes,,,,Yes,Yes,,,0,
40.021,-73.979,frame_002455,,,,,,,,,0,
40.031,-73.969,frame_002456,,,,,,,,,0,
40.031,-73.969,frame_002457,,,,,,,,,0,
40.006,-73.994,frame_002458,,,,,,,,,0,
40.097,-73.903,frame_002459,Yes,,,,,Yes,,,0,
40.052,-73.948,frame_002460,Yes,,,Yes,,Yes,,D,0,
40.061,-73.939,frame_002461,Yes,,,Yes,,Yes,,D,0,
40.096,-73.904,frame_002462,Yes,,,Yes,,Yes,,D,0,
40.01,-73.99,frame_002463,Yes,,,Yes,,Yes,,D,0,
40.019,-73.981,frame_002464,Yes,,,,,Yes,,,0,
40.089,-73.911,frame_002465,,,,,,,,,0,
40.075,-73.925,frame_002466,,,,,,,,,0,
40.072,-73.928,frame_002467,,,,,,,,,0,
40.036,-73.964,frame_002468,,,,,,,,,0,
40.016,-73.984,frame_002469,,,,,,,,,0,
40.098,-73.902,frame_002470,,,,,,,,,0,
40.064,-73.936,frame_002471,,,,,,,,,0,
40.076,-73.924,frame_002472,,,,,,,,,0,
40.071,-73.929,frame_002473,,,,,,,,,0,
40.046,-73.954,frame_002474,,,,,,,,,0,
40.018,-73.982,frame_002475,,,,,,,,,0,
40.079,-73.921,frame_002476,,,,,,,,,0,
40.01,-73.99,frame_002477,,,,,,,,,0,
40.003,-73.997,frame_002478,,,,,,,,,0,
40.038,-73.962,frame_002479,,,,,,,,,0,
40.086,-73.914,frame_002480,,,,,,,,,0,
40.014,-73.986,frame_002481,,,,,,,,,0,
40.074,-73.926,frame_002482,,,,,,,,,0,
40.017,-73.983,frame_002483,,,,,,,,,0,
40.025,-73.975,frame_002484,,,,,,,,,0,
40.097,-73.903,frame_002485,,,,,,,,,0,
40.048,-73.952,frame_002486,,,,,,,,,0,
40.006,-73.994,frame_002487,,,,,,,,,0,
40.072,-73.928,frame_002488,,,,,,,,,0,
40.047,-73.953,frame_002489,,,,,,,,,0,
40.077,-73.923,frame_002490,,,,,,,,,0,
40.033,-73.967,frame_002491,,,,,,,,,0,
40.044,-73.956,frame_002492,,,,,,,,,0,
40.053,-73.947,frame_002493,,,,,,,,,0,
40.072,-73.928,frame_002494,,,,,,,,,0,
40.09,-73.91,frame_002495,,,,,,,,,0,
40.051,-73.949,frame_002496,,,,,,,,,0,
40.008,-73.992,frame_002497,,,,,,,,,0,
40.087,-73.913,frame_002498,,,,,,,,,0,
40.094,-73.906,frame_002499,,,,,,,,,0,
40.038,-73.962,frame_002500,,,,,,,,,0,
40.066,-73.934,frame_002501,,,,,,,,,0,
40.007,-73.993,frame_002502,,,,,,,,,0,
40.049,-73.951,frame_002503,,,,,,,,,0,
40.049,-73.951,frame_002504,,,,,,,,,0,
40.073,-73.927,frame_002505,,,,,,,,,0,
40.035,-73.965,frame_002506,,,,,,,,,0,
40.007,-73.993,frame_002507,,,,,,,,,0,
40.026,-73.974,frame_002508,,,,,,,,,0,
40.035,-73.965,frame_002509,,,,,,,,,0,
40.074,-73.926,frame_002510,,,,,,,,,0,
40.019,-73.981,frame_002511,,,,,,,,,0,
40.031,-73.969,frame_002512,,,,,,,,,0,
40.077,-73.923,frame_002513,,,,,,,,,0,
40.011,-73.989,frame_002514,,,,,,,,,0,
40.084,-73.916,frame_002515,,,,,,,,,0,
40.064,-73.936,frame_002516,,,,,,,,,0,
40.011,-73.989,frame_002517,,,,,,,,,0,
40.035,-73.965,frame_002518,,,,,,,,,0,
40.078,-73.922,frame_002519,,,,,,,,,0,
40.074,-73.926,frame_002520,,,,,,,,,0,
40.098,-73.902,frame_002521,,,,,,,,,0,
40.041,-73.959,frame_002522,,,,,,,,,0,
40.067,-73.933,frame_002523,,,,,,,,,0,
40.044,-73.956,frame_002524,,,,,,,,,0,
40.072,-73.928,frame_002525,,,,,,,,,0,
40.027,-73.973,frame_002526,Yes,,,,,Yes,,,0,
40.097,-73.903,frame_002527,Yes,,,,,Yes,,,0,
40.049,-73.951,frame_002528,Yes,Yes,,,,Yes,,,0,
40.064,-73.936,frame_002529,Yes,,,,,Yes,,,0,
40.043,-73.957,frame_002530,,,,,,,,,0,
40.058,-73.942,frame_002531,,,,,,,,,0,
40.054,-73.946,frame_002532,,,,,,,,,0,
40.085,-73.915,frame_002533,,,,,,,,,0,
40.055,-73.945,frame_002534,,,,,,,,,0,
40.057,-73.943,frame_002535,,,,,,,,,0,
40.036,-73.964,frame_002536,,,,,,,,,0,
40.019,-73.981,frame_002537,,,,,,,,,0,
40.025,-73.975,frame_002538,,,,,,,,,0,
40.014,-73.986,frame_002539,,,,,,,,,0,
40.011,-73.989,frame_002540,,,,,,,,,0,
40.014,-73.986,frame_002541,,,,,,,,,0,
40.064,-73.936,frame_002542,,,,,,,,,0,
40.085,-73.915,frame_002543,,,,,,,,,0,
40.079,-73.921,frame_002544,,,,,,,,,0,
40.08,-73.92,frame_002545,,,,,,,,,0,
40.056,-73.944,frame_002546,,,,,,,,,0,
40.009,-73.991,frame_002547,,,,,,,,,0,
40.097,-73.903,frame_002548,,,,,,,,,0,
40.009,-73.991,frame_002549,,,,,,,,,0,
40.089,-73.911,frame_002550,,,,,,,,,0,
40.012,-73.988,frame_002551,,,,,,,,,0,
40.073,-73.927,frame_002552,,,,,,,,,0,
40.087,-73.913,frame_002553,Yes,Yes,,,,Yes,,,0,
40.034,-73.966,frame_002554,Yes,,,,,Yes,,,0,
40.023,-73.977,frame_002555,Yes,Yes,,,,Yes,,,0,
40.088,-73.912,frame_002556,,,,,,,,,0,
40.019,-73.981,frame_002557,,,,,,,,,0,
40.039,-73.961,frame_002558,,,,,,,,,0,
40.098,-73.902,frame_002559,,,,,,,,,0,
40.097,-73.903,frame_002560,,,,,,,,,0,
40.034,-73.966,frame_002561,,,,,,,,,0,
40.031,-73.969,frame_002562,,,,,,,,,0,
40.001,-73.999,frame_002563,,,,,,,,,0,
40.097,-73.903,frame_002564,,,,,,,,,0,
40.022,-73.978,frame_002565,,,,,,,,,0,
40.075,-73.925,frame_002566,,,,,,,,,0,
40.068,-73.932,frame_002567,,,,,,,,,0,
40.046,-73.954,frame_002568,,,,,,,,,0,
40.044,-73.956,frame_002569,,,,,,,,,0,
40.005,-73.995,frame_002570,,,,,,,,,0,
40.064,-73.936,frame_002571,,,,,,,,,0,
40.036,-73.964,frame_002572,,,,,,,,,0,
40.084,-73.916,frame_002573,,,,,,,,,0,
40.027,-73.973,frame_002574,,,,,,,,,0,
40.097,-73.903,frame_002575,,,,,,,,,0,
40.077,-73.923,frame_002576,Yes,,,,,Yes,,,0,
40.043,-73.957,frame_002577,Yes,,,,,Yes,,,0,
40.095,-73.905,frame_002578,Yes,,,,,Yes,,,0,
40.01,-73.99,frame_002579,Yes,,,,,Yes,,,0,
40.045,-73.955,frame_002580,,,,,,,,,0,
40.039,-73.961,frame_002581,,,,,,,,,0,
40.06,-73.94,frame_002582,,,,,,,,,0,
40.077,-73.923,frame_002583,,,,,,,,,0,
40.023,-73.977,frame_002584,,,,,,,,,0,
40.062,-73.938,frame_002585,,,,,,,,,0,
40.04,-73.96,frame_002586,,,,,,,,,0,
40.051,-73.949,frame_002587,,,,,,,,,0,
40.016,-73.984,frame_002588,,,,,,,,,0,
40.094,-73.906,frame_002589,,,,,,,,,0,
40.059,-73.941,frame_002590,,,,,,,,,0,
40.078,-73.922,frame_002591,,,,,,,,,0,
40.064,-73.936,frame_002592,,,,,,,,,0,
40.018,-73.982,frame_002593,,,,,,,,,0,
40.087,-73.913,frame_002594,,,,,,,,,0,
40.054,-73.946,frame_002595,,,,,,,,,0,
40.078,-73.922,frame_002596,,,,,,,,,0,
40.092,-73.908,frame_002597,Yes,,,,,Yes,,,0,
40.04,-73.96,frame_002598,Yes,Yes,,Yes,,Yes,,B,0,
40.001,-73.999,frame_002599,Yes,,,,,Yes,,,0,
40.024,-73.976,frame_002600,,,,,,,,,0,
40.064,-73.936,frame_002601,,,,,,,,,0,
40.084,-73.916,frame_002602,,,,,,,,,0,
40.067,-73.933,frame_002603,,,,,,,,,0,
40.024,-73.976,frame_002604,,,,,,,,,0,
40.091,-73.909,frame_002605,,,,,,,,,0,
40.035,-73.965,frame_002606,,,,,,,,,0,
40.013,-73.987,frame_002607,,,,,,,,,0,
40.039,-73.961,frame_002608,,,,,,,,,0,
40.018,-73.982,frame_002609,Yes,,,,,Yes,,,0,
40.08,-73.92,frame_002610,,,,,,,,,0,
40.034,-73.966,frame_002611,,,,,,,,,0,
